movieid,actorid,actor_movie_rank
6596,2913239,44
6596,2936088,12
6596,3121900,38
6596,3244934,2
6596,3352366,41
6596,3360069,37
6596,3461509,59
6596,3687305,54
6596,3719674,46
6596,3870396,4
6596,3888463,29
6597,50925,4
6597,62303,23
6597,98797,32
6597,328662,1
6597,422450,30
6597,431385,19
6597,637131,7
6597,816580,12
6597,950745,25
6597,1029037,21
6597,1168016,11
6597,1235810,10
6597,1256659,24
6597,1395683,14
6597,1413666,27
6597,1488624,5
6597,1940383,2
6597,1999411,13
6597,2094881,28
6597,2388219,31
6597,2450915,15
6597,2550750,26
6597,2757663,20
6597,2907499,18
6597,2931805,17
6597,3027976,8
6597,3193322,9
6597,3281095,16
6597,3299593,3
6597,3399146,22
6597,3486948,6
6597,3757670,29
6598,87077,13
6598,107457,18
6598,133985,1
6598,168304,34
6598,220276,10
6598,356318,35
6598,453439,21
6598,474307,16
6598,506840,11
6598,533870,19
6598,565786,3
6598,781502,36
6598,798513,29
6598,844016,33
6598,906376,26
6598,1051070,7
6598,1282312,15
6598,1316805,8
6598,1348086,31
6598,1430684,9
6598,1504838,14
6598,1715533,23
6598,1937264,22
6598,1969932,4
6598,2116551,25
6598,2304802,32
6598,2313288,6
6598,2348224,17
6598,2384751,12
6598,3076964,2
6598,3391413,5
6598,3629503,24
6598,3669738,30
6598,3814959,27
6598,3823618,20
6598,3878945,28
6599,281628,1
6599,658298,18
6599,938845,7
6599,984668,15
6599,1025887,10
6599,1281540,16
6599,1307698,11
6599,1310421,6
6599,1447458,13
6599,1580470,14
6599,1812728,20
6599,2070626,17
6599,2072128,22
6599,2415971,21
6599,2646498,12
6599,2889043,3
6599,2936168,4
6599,3061023,9
6599,3168573,2
6599,3553281,8
6599,3637692,19
6599,3886137,5
6600,24389,37
6600,27709,34
6600,45498,13
6600,113729,7
6600,237272,47
6600,434682,27
6600,615791,10
6600,670501,48
6600,765584,41
6600,950404,36
6600,954549,20
6600,1161438,30
6600,1203400,32
6600,1203774,33
6600,1222291,43
6600,1307845,11
6600,1407718,16
6600,1546070,4
6600,1595743,39
6600,1611742,2
6600,1626410,18
6600,1628005,19
6600,1631464,29
6600,1667061,35
6600,1695653,46
6600,1767682,12
6600,1909560,14
6600,2096091,5
6600,2096834,40
6600,2098139,24
6600,2243113,6
6600,2247790,26
6600,2477569,49
6600,2511247,38
6600,2511483,8
6600,2528708,15
6600,2612630,17
6600,2833277,22
6600,2935752,23
6600,3128641,44
6600,3156906,1
6600,3188626,21
6600,3249051,9
6600,3424575,28
6600,3657895,45
6600,3789856,25
6600,3790690,3
6600,3790970,42
6600,3824326,31
6600,3911398,50
6601,197172,18
6601,225254,6
6601,227910,20
6601,306732,17
6601,333296,21
6601,493825,13
6601,558377,9
6601,755482,12
6601,791642,30
6601,795502,8
6601,871266,23
6601,879067,14
6601,981658,1
6601,1045249,25
6601,1247275,19
6601,1831140,2
6601,1890996,11
6601,2259426,24
6601,2260189,28
6601,2273606,7
6601,2505957,3
6601,2748997,27
6601,2876763,26
6601,2989927,29
6601,3004136,4
6601,3254837,16
6601,3339898,10
6601,3374213,15
6601,3390854,5
6601,3677147,22
6626,33754,16
6626,135319,71
6626,278235,26
6626,353172,54
6626,365755,57
6626,435357,17
6626,438731,83
6626,467799,86
6626,515252,1
6626,515292,92
6626,522962,37
6626,532206,19
6626,561444,25
6626,564461,49
6626,567879,88
6626,647776,98
6626,694281,39
6626,778284,104
6626,778501,107
6626,819986,66
6626,820221,110
6626,835057,41
6626,877357,69
6626,892512,72
6626,895614,75
6626,967209,78
6626,1015748,30
6626,1111096,81
6626,1196494,84
6626,1247300,90
6626,1317801,11
6626,1321190,2
6626,1328418,36
6626,1332391,93
6626,1332395,99
6626,1339918,52
6626,1494532,46
6626,1532374,108
6626,1583566,111
6626,1596416,32
6626,1597044,29
6626,1629881,28
6626,1632087,114
6626,1670259,35
6626,1701620,70
6626,1746245,73
6626,1794194,76
6626,1825154,33
6626,1831097,13
6626,1835355,3
6626,1848886,67
6626,1908894,18
6626,1914315,21
6626,1915086,82
6626,1923469,56
6626,2022576,6
6626,2043843,91
6626,2047641,94
6626,2050128,100
6626,2066766,53
6626,2066767,5
6626,2170999,15
6626,2222471,103
6626,2222472,106
6626,2303534,31
6626,2312303,60
6626,2408469,112
6626,2452182,51
6626,2479316,115
6626,2526339,9
6626,2616967,68
6626,2673825,8
6626,2715723,74
6626,2716275,77
6626,2721588,80
6626,2731880,20
6626,2807271,62
6626,2811608,89
6626,2856875,48
6626,2911350,95
6626,2917749,63
6626,2920445,59
6626,2961231,44
6626,2983341,101
6626,3006743,113
6626,3024648,22
6626,3080026,27
6626,3082652,61
6626,3178167,14
6626,3207569,87
6626,3268745,40
6626,3286402,96
6626,3370025,102
6626,3384747,105
6626,3438517,10
6626,3445604,43
6626,3530841,7
6626,3549876,50
6626,3575010,24
6626,3585865,79
6626,3598641,12
6626,3601700,34
6626,3616178,85
6626,3650802,23
6626,3683591,97
6626,3718402,65
6626,3746223,55
6626,3760681,42
6626,3809523,109
6626,3825502,47
6626,3858314,38
6626,3895331,45
6626,3899524,4
6626,3910563,64
6626,3918118,58
6639,46098,1
6639,86383,4
6639,208963,2
6639,452721,14
6639,571873,5
6639,640589,13
6639,687952,8
6639,795881,19
6639,875071,17
6639,990922,10
6639,1496529,21
6639,1822132,22
6639,1909643,18
6639,2158566,12
6639,2193456,3
6639,2258474,15
6639,2769513,11
6639,3229362,9
6639,3236524,20
6639,3271981,16
6639,3608538,6
6639,3770183,7
6640,163486,25
6640,204149,29
6640,233675,31
6640,275049,24
6640,320950,20
6640,441694,32
6640,571609,12
6640,583913,19
6640,602906,3
6640,1112683,34
6640,1154934,26
6640,1159775,35
6640,1227248,22
6640,1425416,23
6640,1719321,17
6640,1728736,15
6640,1789419,14
6640,1813146,8
6640,1853425,1
6640,1906670,9
6640,1938224,13
6640,2427245,36
6640,2474157,30
6640,2481902,6
6640,2539812,27
6640,2677136,16
6640,2702176,11
6640,2894994,10
6640,2924798,7
6640,2954633,33
6640,3010681,18
6640,3283242,4
6640,3432175,28
6640,3722587,21
6640,3763705,5
6640,3767161,2
6642,129400,9
6642,146035,36
6642,283645,34
6642,329797,1
6642,425393,21
6642,549247,30
6642,576626,23
6642,606439,22
6642,631042,2
6642,905635,11
6642,956798,24
6642,1025065,31
6642,1145227,10
6642,1158040,5
6642,1171946,42
6642,1321352,33
6642,1342034,35
6642,1370783,6
6642,1614814,16
6642,1614818,15
6642,1686214,7
6642,1715193,27
6642,1715194,3
6642,1722907,13
6642,1750579,20
6642,1808361,28
6642,1985245,38
6642,2014146,18
6642,2087534,32
6642,2193666,17
6642,2333609,39
6642,2476730,29
6642,2579769,25
6642,3469878,37
6642,3485438,8
6642,3692092,4
6642,3705153,19
6642,3709937,26
6642,3766848,14
6642,3797291,40
6642,3858857,12
6643,58389,16
6643,178154,30
6643,237025,15
6643,247011,20
6643,274348,33
6643,280854,32
6643,281098,31
6643,282203,4
6643,351804,37
6643,381217,18
6643,803246,8
6643,875561,10
6643,1233449,12
6643,1300316,6
6643,1475096,23
6643,1486414,13
6643,1542584,9
6643,1602118,19
6643,1658441,5
6643,1703703,21
6643,1756743,22
6643,1784411,29
6643,1804451,25
6643,2047001,14
6643,2090294,3
6643,2167403,2
6643,2184832,36
6643,2640086,17
6643,2650305,1
6643,2835598,24
6643,2993943,34
6643,3049347,11
6643,3227976,28
6643,3235151,26
6643,3449229,7
6643,3453315,27
6643,3766509,35
6644,136395,8
6644,252814,30
6644,338245,1
6644,359993,23
6644,486992,25
6644,529701,2
6644,724723,33
6644,754337,24
6644,849727,19
6644,1067090,5
6644,1155968,22
6644,1402733,28
6644,1410310,20
6644,1625740,29
6644,1771558,7
6644,1838903,17
6644,1882573,16
6644,1946879,9
6644,2055168,10
6644,2256480,38
6644,2333684,21
6644,2469964,18
6644,2524717,11
6644,2594899,39
6644,2632059,26
6644,2716966,31
6644,2954014,12
6644,2954016,34
6644,3005878,32
6644,3062806,35
6644,3149867,6
6644,3168943,3
6644,3238741,37
6644,3348665,4
6644,3428867,14
6644,3493425,13
6644,3554688,15
6644,3881825,36
6644,3900572,27
6645,87077,39
6645,118538,14
6645,156864,41
6645,206872,17
6645,234363,18
6645,380479,43
6645,534056,10
6645,542582,13
6645,705987,46
6645,846351,12
6645,983391,45
6645,1067147,26
6645,1133468,40
6645,1447192,5
6645,1566076,7
6645,1620905,19
6645,1873607,34
6645,1899754,42
6645,1904227,11
6645,1904851,8
6645,1940662,44
6645,1945668,36
6645,2001917,6
6645,2002331,38
6645,2111459,35
6645,2394177,27
6645,2490907,37
6645,2658064,9
6645,2810515,33
6645,2906861,30
6645,3048027,24
6645,3061712,20
6645,3064225,23
6645,3090388,47
6645,3094119,28
6645,3297544,15
6645,3316650,25
6645,3319600,48
6645,3342369,29
6645,3354787,2
6645,3355152,3
6645,3430439,32
6645,3430476,16
6645,3533331,1
6645,3536307,31
6645,3757998,22
6645,3799426,21
6645,3957750,4
6646,21134,43
6646,193891,2
6646,217711,38
6646,301135,44
6646,594068,22
6646,677270,27
6646,773422,26
6646,809064,7
6646,853840,12
6646,888298,33
6646,1004951,14
6646,1075645,25
6646,1216491,40
6646,1261911,14
6646,1384240,21
6646,1409035,5
6646,1409937,42
6646,1450794,45
6646,1456523,17
6646,1459892,20
6646,1530855,32
6646,1557169,16
6646,1694567,11
6646,1719077,18
6646,1809282,23
6646,1817840,8
6646,2047736,15
6646,2154025,19
6646,2224963,36
6646,2225257,37
6646,2440251,24
6646,2710432,13
6646,2995753,35
6646,3000532,6
6646,3179783,31
6646,3179784,30
6646,3416408,34
6646,3418099,39
6646,3471294,1
6646,3606084,4
6646,3631273,41
6646,3657676,9
6646,3699512,3
6646,3833580,29
6646,3935723,10
6649,22650,10
6649,40734,13
6649,41148,12
6649,86198,25
6649,100038,27
6649,111482,20
6649,111489,21
6649,119219,16
6649,160693,15
6649,552510,23
6649,646106,26
6649,646109,22
6649,658055,29
6649,661196,2
6649,986265,4
6649,1079056,5
6649,1184282,6
6649,1821534,19
6649,1821537,17
6649,1823168,30
6649,1878384,14
6649,1884975,8
6649,2068194,28
6649,2302484,11
6649,2302488,1
6649,2302494,9
6649,2529758,24
6649,2536558,7
6649,3517354,3
6649,3560934,18
6651,436541,3
6651,1137429,10
6651,1212967,1
6651,1323065,2
6651,1598568,8
6651,1863972,6
6651,2032581,9
6651,2070624,7
6651,2978505,5
6651,3759670,4
6652,135749,35
6652,304334,39
6652,370489,30
6652,609495,33
6652,643245,22
6652,685065,31
6652,713369,4
6652,799613,29
6652,814981,23
6652,891180,38
6652,918949,25
6652,1294221,15
6652,1395683,13
6652,1398951,40
6652,1731268,16
6652,1778369,17
6652,1796766,37
6652,1898484,6
6652,1922545,18
6652,2088936,9
6652,2197978,1
6652,2273088,5
6652,2418487,24
6652,2486898,7
6652,2639982,2
6652,2857659,32
6652,2926038,3
6652,3015667,27
6652,3118620,36
6652,3209767,26
6652,3213211,12
6652,3233986,19
6652,3238757,8
6652,3242602,34
6652,3302193,20
6652,3468163,28
6652,3562668,21
6652,3645090,10
6652,3665867,14
6652,3848609,11
6654,240987,40
6654,255334,4
6654,300071,25
6654,307646,29
6654,603029,42
6654,764239,33
6654,806096,44
6654,973302,21
6654,1118012,28
6654,1148557,27
6654,1166401,24
6654,1294854,41
6654,1388954,35
6654,1452146,43
6654,1498756,19
6654,1566756,6
6654,1664172,7
6654,1672759,46
6654,1726587,34
6654,1731133,39
6654,1764497,30
6654,1768329,12
6654,1862501,22
6654,1922542,5
6654,1925173,23
6654,2004787,20
6654,2023881,31
6654,2024245,14
6654,2105547,36
6654,2223563,17
6654,2233134,11
6654,2403112,13
6654,2486162,26
6654,2664602,32
6654,2744075,45
6654,2898440,3
6654,2999927,15
6654,3022384,9
6654,3042584,37
6654,3251912,1
6654,3474942,38
6654,3492350,2
6654,3540241,16
6654,3543380,47
6654,3562883,48
6654,3758802,10
6654,3885710,18
6654,3946580,8
6657,19029,52
6657,67160,45
6657,114830,37
6657,220441,49
6657,235825,53
6657,258876,21
6657,300865,15
6657,359034,8
6657,369855,22
6657,482064,35
6657,502648,36
6657,552551,41
6657,602829,54
6657,630401,55
6657,662305,47
6657,686349,29
6657,688243,44
6657,713207,1
6657,719255,3
6657,722025,56
6657,784498,6
6657,830766,57
6657,910265,58
6657,991073,59
6657,1002948,14
6657,1018352,10
6657,1122407,60
6657,1134768,61
6657,1173745,34
6657,1205360,31
6657,1253816,23
6657,1275794,20
6657,1333319,11
6657,1372629,39
6657,1532357,62
6657,1548714,38
6657,1562843,2
6657,1643681,42
6657,1673268,50
6657,1690575,7
6657,1737742,32
6657,1762633,16
6657,1890070,18
6657,1915258,63
6657,1977483,13
6657,1984083,30
6657,1995392,9
6657,2050792,64
6657,2054760,48
6657,2066939,51
6657,2107260,43
6657,2107428,25
6657,2116045,65
6657,2206902,17
6657,2254911,26
6657,2312558,24
6657,2344519,5
6657,2351944,40
6657,2442699,66
6657,2485746,33
6657,2548475,19
6657,2816065,4
6657,3231818,27
6657,3391187,46
6657,3572762,28
6657,3720348,12
6658,82096,32
6658,127673,17
6658,335422,12
6658,774605,19
6658,780494,38
6658,1006223,18
6658,1015339,35
6658,1132998,26
6658,1199766,1
6658,1298817,29
6658,1406735,25
6658,1476023,36
6658,1541565,5
6658,1570569,40
6658,1610846,45
6658,1713319,28
6658,1727715,34
6658,1779159,23
6658,1779738,13
6658,1826473,8
6658,1953816,21
6658,2160836,3
6658,2255529,11
6658,2306161,43
6658,2363413,14
6658,2602154,30
6658,2687894,37
6658,2729553,19
6658,2827100,27
6658,2841645,16
6658,2851925,46
6658,2946048,6
6658,3260943,15
6658,3276680,42
6658,3303837,7
6658,3336516,31
6658,3338838,48
6658,3426441,20
6658,3470023,9
6658,3510423,33
6658,3520096,41
6658,3603385,2
6658,3622621,10
6658,3649080,39
6658,3664566,47
6658,3859445,22
6658,3885819,4
6659,145466,19
6659,652461,21
6659,1914784,8
6659,1978197,7
6659,2167403,3
6659,2281033,17
6659,2587089,10
6659,2633573,15
6659,2704761,18
6659,2740078,13
6659,2793117,16
6659,2852057,6
6659,2876070,20
6659,2989079,11
6659,3069722,5
6659,3086477,14
6659,3196585,9
6659,3354325,12
6659,3556290,2
6659,3558986,1
6659,3892489,4
6664,85961,10
6664,136734,2
6664,237348,11
6664,430869,8
6664,460031,7
6664,720033,5
6664,1257629,3
6664,1419423,4
6664,2488723,6
6664,2649777,1
6665,109070,25
6665,219780,4
6665,404841,22
6665,441640,37
6665,662914,31
6665,680764,34
6665,784273,21
6665,802055,28
6665,895529,8
6665,911533,17
6665,925469,19
6665,942471,38
6665,1009483,33
6665,1021761,35
6665,1182823,1
6665,1183458,11
6665,1184753,6
6665,1267426,18
6665,1303031,32
6665,1508654,26
6665,1550996,13
6665,1637996,23
6665,1735248,15
6665,1755031,36
6665,1971635,20
6665,2086180,16
6665,2100132,39
6665,2105228,24
6665,2347502,27
6665,2394112,9
6665,2403525,10
6665,2510032,7
6665,2551664,12
6665,2597230,29
6665,2632145,30
6665,3441462,5
6665,3707007,3
6665,3723195,2
6679,215404,4
6679,271935,8
6679,303024,13
6679,549039,14
6679,887842,3
6679,1232966,2
6679,2183749,12
6679,2230018,5
6679,2233544,11
6679,2234994,10
6679,2635145,6
6679,2961293,1
6679,3185132,9
6679,3670331,7
6720,298389,30
6720,513957,10
6720,868863,35
6720,871885,7
6720,884410,14
6720,942502,11
6720,1145589,15
6720,1493155,29
6720,1537139,31
6720,1558542,27
6720,1567193,26
6720,1670318,23
6720,1685986,24
6720,1698048,2
6720,1761624,16
6720,2009853,20
6720,2098793,13
6720,2217876,12
6720,2301838,5
6720,2339397,1
6720,2496533,33
6720,2557420,22
6720,2563860,17
6720,2874832,34
6720,3044617,6
6720,3054551,28
6720,3394761,8
6720,3394762,9
6720,3413531,3
6720,3508392,18
6720,3695171,21
6720,3757719,19
6720,3757998,4
6720,3809815,32
6720,3836056,25
6750,27289,4
6750,2450863,4
6750,3111740,5
6750,3204759,2
6750,3925085,6
6750,3944381,3
6752,114566,7
6752,218275,1
6752,423952,15
6752,467451,34
6752,505173,52
6752,589953,47
6752,597805,33
6752,625705,31
6752,687176,19
6752,801466,12
6752,860674,39
6752,953211,18
6752,987744,36
6752,1015770,32
6752,1019547,20
6752,1055974,22
6752,1158040,35
6752,1324175,38
6752,1337295,45
6752,1340406,54
6752,1455595,14
6752,1504341,55
6752,1610751,42
6752,1685031,53
6752,1716959,26
6752,1738527,3
6752,1749963,2
6752,2104756,46
6752,2176086,4
6752,2321234,13
6752,2373052,27
6752,2456796,6
6752,2467448,29
6752,2564990,44
6752,2565823,10
6752,2579215,21
6752,2710642,41
6752,2716288,23
6752,2812051,11
6752,2828120,8
6752,2889258,25
6752,2962941,49
6752,3015041,37
6752,3031497,9
6752,3036454,28
6752,3054204,17
6752,3073071,16
6752,3378421,30
6752,3383789,43
6752,3461916,24
6752,3573874,51
6752,3692002,48
6752,3715776,50
6752,3718572,5
6752,3891094,40
6757,234347,27
6757,419725,15
6757,476913,9
6757,656054,30
6757,771330,12
6757,775401,32
6757,1190192,3
6757,1316891,24
6757,1323887,13
6757,1354995,11
6757,1365742,26
6757,1370783,10
6757,1437011,4
6757,1483828,5
6757,1500046,21
6757,1529532,33
6757,1643361,16
6757,1808510,6
6757,2010151,14
6757,2155368,19
6757,2600377,25
6757,2693219,29
6757,2694346,1
6757,2903987,7
6757,2950734,28
6757,2951995,2
6757,2991322,17
6757,3033996,18
6757,3097142,34
6757,3235344,31
6757,3247703,8
6757,3520435,23
6757,3639449,20
6757,3758784,22
6759,116733,3
6759,221699,39
6759,255831,37
6759,255887,16
6759,258690,21
6759,281255,33
6759,390730,7
6759,397501,40
6759,424773,10
6759,567044,42
6759,596871,15
6759,691795,34
6759,720541,4
6759,723271,24
6759,792708,47
6759,892491,8
6759,981316,20
6759,1170491,17
6759,1172767,32
6759,1381033,25
6759,1393822,11
6759,1489618,48
6759,1641510,12
6759,1684371,46
6759,1727304,19
6759,1737967,18
6759,1764397,50
6759,1771377,1
6759,1849340,45
6759,1912096,49
6759,1929540,2
6759,1959565,31
6759,2089456,44
6759,2141877,43
6759,2181020,29
6759,2284701,38
6759,2295819,23
6759,2408333,13
6759,2465056,36
6759,2486221,41
6759,2845436,22
6759,2894199,26
6759,3030330,27
6759,3064225,5
6759,3292476,6
6759,3486948,14
6759,3495346,35
6759,3639128,9
6759,3648744,28
6759,3916696,30
6760,24725,2
6760,136156,30
6760,281291,18
6760,499741,13
6760,551342,27
6760,655454,7
6760,686034,20
6760,726872,10
6760,731515,25
6760,760383,16
6760,1054811,33
6760,1344352,28
6760,1412106,26
6760,1430684,21
6760,1595551,32
6760,1638003,3
6760,1691413,34
6760,1880513,9
6760,1896441,24
6760,2035188,31
6760,2167595,8
6760,2170923,37
6760,2307440,5
6760,2350110,36
6760,2396200,11
6760,2476567,35
6760,2578936,6
6760,2591001,15
6760,2624961,17
6760,2726293,19
6760,2819724,12
6760,3284101,29
6760,3418271,4
6760,3444948,22
6760,3596424,23
6760,3702720,1
6760,3905282,14
6762,15354,6
6762,35357,11
6762,226298,42
6762,291781,24
6762,377600,4
6762,422659,34
6762,431226,1
6762,445710,18
6762,702456,44
6762,720974,27
6762,906904,10
6762,980651,5
6762,1066755,17
6762,1093389,7
6762,1181449,14
6762,1256272,13
6762,1338578,31
6762,1438231,33
6762,1680403,43
6762,1982158,3
6762,1997287,25
6762,2080266,28
6762,2284269,8
6762,2311832,35
6762,2329756,26
6762,2589817,38
6762,2626266,37
6762,2813586,22
6762,2840729,19
6762,2891486,15
6762,2896450,9
6762,3006737,30
6762,3010853,21
6762,3069148,41
6762,3167619,20
6762,3315487,36
6762,3348965,40
6762,3485788,29
6762,3503498,32
6762,3706445,39
6762,3827334,12
6762,3890293,23
6762,3951524,2
6763,256094,12
6763,357194,5
6763,403881,9
6763,508588,27
6763,1027906,30
6763,1203382,21
6763,1250101,13
6763,1253546,37
6763,1345851,10
6763,1364295,18
6763,1398215,6
6763,1435213,26
6763,1532020,38
6763,1586200,19
6763,1694203,14
6763,1746511,16
6763,1746592,11
6763,2028972,17
6763,2097585,20
6763,2215837,28
6763,2242146,23
6763,2248052,22
6763,2512223,24
6763,2541504,29
6763,2892703,7
6763,2965672,3
6763,2976283,32
6763,2976744,34
6763,3061712,4
6763,3189877,15
6763,3193062,31
6763,3238242,8
6763,3295205,2
6763,3326646,36
6763,3336113,25
6763,3813562,1
6763,3833564,35
6763,3935129,33
6764,340813,3
6764,585073,8
6764,885156,4
6764,1347240,1
6764,2483648,5
6764,2598329,7
6764,3297155,2
6764,3370991,9
6764,3910733,6
6766,23964,16
6766,65386,18
6766,420352,17
6766,497494,20
6766,533095,25
6766,660603,28
6766,764873,15
6766,856060,7
6766,973172,10
6766,1061490,23
6766,1082790,24
6766,1180217,27
6766,1317756,21
6766,1321925,2
6766,1339947,8
6766,1413039,12
6766,1431593,31
6766,1459806,4
6766,1734840,11
6766,1812744,1
6766,1826783,13
6766,1929800,3
6766,2148706,30
6766,2202973,5
6766,2204849,14
6766,2301359,26
6766,2308597,29
6766,2327566,19
6766,2399870,6
6766,2427262,22
6766,2459499,9
6768,64691,9
6768,81122,24
6768,124538,50
6768,133057,14
6768,177901,41
6768,291244,74
6768,411727,56
6768,498094,10
6768,498837,1
6768,519450,49
6768,528293,28
6768,530998,5
6768,532065,53
6768,570127,78
6768,631828,23
6768,707623,64
6768,873275,80
6768,877075,30
6768,884311,46
6768,906691,2
6768,926908,33
6768,982738,58
6768,999182,70
6768,1001713,3
6768,1013278,75
6768,1094649,36
6768,1119764,42
6768,1131816,65
6768,1143413,51
6768,1236085,71
6768,1419211,72
6768,1422549,35
6768,1456046,82
6768,1488624,6
6768,1541031,61
6768,1642082,69
6768,1652221,29
6768,1653624,52
6768,1675798,16
6768,1679512,40
6768,1704277,39
6768,1711029,12
6768,1758912,44
6768,1770574,73
6768,1809236,7
6768,1813559,55
6768,1872994,57
6768,1886593,63
6768,1932913,62
6768,2062625,8
6768,2075389,11
6768,2175228,48
6768,2207333,54
6768,2305962,20
6768,2647481,13
6768,2794922,77
6768,2899393,19
6768,2920347,27
6768,2927658,66
6768,2933958,47
6768,2994500,38
6768,3014035,15
6768,3035058,59
6768,3035804,25
6768,3067905,26
6768,3092315,37
6768,3151549,17
6768,3208824,60
6768,3261943,45
6768,3406400,43
6768,3427317,22
6768,3429374,18
6768,3498267,76
6768,3565099,34
6768,3620145,79
6768,3687690,21
6768,3693537,81
6768,3779529,31
6768,3838364,32
6768,3898471,4
6768,3903092,67
6768,3953260,68
6770,118778,8
6770,398566,20
6770,399137,15
6770,545800,28
6770,777942,5
6770,956254,17
6770,1366666,19
6770,1374719,2
6770,1445387,11
6770,1811385,3
6770,1913702,13
6770,1918173,24
6770,1961424,29
6770,2125676,18
6770,2459043,10
6770,2646459,16
6770,2717902,12
6770,2790039,6
6770,2833165,21
6770,2836377,14
6770,2889314,27
6770,2893670,7
6770,2947166,30
6770,3007937,26
6770,3054198,23
6770,3106118,1
6770,3314135,22
6770,3550504,4
6770,3818399,25
6770,3905974,9
6773,144121,6
6773,173073,13
6773,192012,8
6773,322775,58
6773,375590,35
6773,563792,38
6773,571611,19
6773,592678,49
6773,625842,62
6773,692749,25
6773,778219,37
6773,868295,48
6773,926086,14
6773,937539,43
6773,955046,36
6773,975440,23
6773,992830,3
6773,1040257,57
6773,1170013,24
6773,1177015,11
6773,1198251,26
6773,1270244,10
6773,1334885,53
6773,1475645,40
6773,1475663,34
6773,1486663,17
6773,1490991,41
6773,1491876,32
6773,1494200,56
6773,1502846,2
6773,1606518,66
6773,1611994,15
6773,1666373,59
6773,1679874,20
6773,1683193,7
6773,1686407,39
6773,1687593,30
6773,1688369,61
6773,1906304,50
6773,1946812,22
6773,1956514,29
6773,1987287,51
6773,2096658,16
6773,2140346,55
6773,2258282,33
6773,2295956,31
6773,2456267,44
6773,2506221,5
6773,2679452,1
6773,2700699,9
6773,2706077,52
6773,2706159,54
6773,2716118,64
6773,2757768,46
6773,2813165,18
6773,2848338,71
6773,2881993,42
6773,2896537,65
6773,2965679,27
6773,2972754,4
6773,3010268,69
6773,3193965,72
6773,3197760,73
6773,3375181,12
6773,3439532,47
6773,3479866,63
6773,3488553,28
6773,3600060,21
6773,3650148,60
6773,3709759,68
6773,3735477,70
6773,3879991,45
6773,3905272,67
6774,85543,5
6774,243495,10
6774,432198,33
6774,512074,8
6774,719117,32
6774,944825,12
6774,1021844,34
6774,1307915,35
6774,1631634,31
6774,1674651,3
6774,1685497,16
6774,1845594,7
6774,1916555,30
6774,1978197,15
6774,2094382,28
6774,2164552,13
6774,2341758,24
6774,2373853,36
6774,2438727,14
6774,2796193,27
6774,2902335,17
6774,2990303,6
6774,3020181,23
6774,3122770,26
6774,3206695,11
6774,3219332,18
6774,3243004,22
6774,3274062,1
6774,3294385,9
6774,3309874,29
6774,3461540,4
6774,3613029,21
6774,3613034,20
6774,3650577,2
6774,3872275,19
6774,3954032,25
6775,73343,38
6775,74110,13
6775,152125,23
6775,193330,17
6775,243239,29
6775,253819,14
6775,313694,42
6775,366143,16
6775,414904,46
6775,583086,53
6775,627998,50
6775,660523,5
6775,757262,22
6775,783316,47
6775,799892,10
6775,804888,35
6775,971412,34
6775,987200,9
6775,1242927,45
6775,1256007,32
6775,1303144,12
6775,1393302,31
6775,1453476,24
6775,1461600,27
6775,1477307,36
6775,1605259,33
6775,1663800,28
6775,1677343,20
6775,1720534,2
6775,1797665,18
6775,1861463,39
6775,1928516,4
6775,1932582,49
6775,1934481,21
6775,2059445,52
6775,2239848,37
6775,2247107,30
6775,2288280,43
6775,2406734,6
6775,2449738,7
6775,2464213,44
6775,2531410,51
6775,2610411,25
6775,2614941,48
6775,3110185,11
6775,3161739,1
6775,3439769,19
6775,3540657,26
6775,3559267,3
6775,3762274,41
6775,3800798,15
6775,3830526,8
6775,3907504,40
6776,13985,24
6776,35399,20
6776,74280,41
6776,148419,30
6776,166556,26
6776,271444,9
6776,333712,12
6776,440509,25
6776,490783,33
6776,656566,18
6776,728342,38
6776,794082,14
6776,848127,29
6776,848349,1
6776,932210,13
6776,938435,2
6776,1117513,40
6776,1174608,39
6776,1240897,17
6776,1380739,34
6776,1603482,6
6776,1608535,32
6776,1683340,27
6776,1783429,22
6776,1785662,36
6776,1895045,19
6776,1929742,11
6776,2078204,5
6776,2145058,8
6776,2453173,23
6776,2606835,35
6776,2795108,21
6776,2892532,7
6776,3223273,15
6776,3376072,28
6776,3384707,31
6776,3394758,4
6776,3565345,37
6776,3618914,16
6776,3920321,10
6776,3927245,3
6777,61523,16
6777,176459,17
6777,176475,20
6777,272055,50
6777,272281,31
6777,351942,40
6777,404368,44
6777,475388,21
6777,603609,32
6777,643112,27
6777,877083,34
6777,911144,46
6777,922140,15
6777,942971,18
6777,1033946,38
6777,1070811,36
6777,1102099,22
6777,1302038,19
6777,1456863,51
6777,1524242,54
6777,1535327,13
6777,1594417,35
6777,1625510,23
6777,1656833,37
6777,1809236,7
6777,1862757,55
6777,1888834,53
6777,1903761,5
6777,1980368,39
6777,1989910,56
6777,2090271,4
6777,2155451,43
6777,2160186,42
6777,2176148,9
6777,2260448,25
6777,2329949,28
6777,2336175,57
6777,2522435,41
6777,2562598,59
6777,2591040,1
6777,2629202,6
6777,2706945,47
6777,2876979,29
6777,2919588,3
6777,2935752,8
6777,3029975,52
6777,3055868,14
6777,3086477,49
6777,3127645,26
6777,3214271,11
6777,3214272,10
6777,3263101,58
6777,3326329,45
6777,3337603,12
6777,3371828,2
6777,3578353,33
6777,3609575,24
6777,3763773,30
6777,3942662,48
