userid,movieid,tagid,timestamp
30167,5203,728,"2006-09-19 23:44:47"
30167,5254,730,"2006-09-22 16:54:31"
30167,5269,731,"2006-09-19 23:42:36"
30167,5355,727,"2006-09-20 00:06:56"
30167,5433,732,"2006-09-20 00:03:06"
30167,5482,731,"2006-09-19 23:25:13"
30167,5520,727,"2006-09-19 23:31:17"
30167,5533,730,"2006-09-23 19:16:44"
30167,5694,728,"2006-09-27 22:16:32"
30167,5712,727,"2006-09-19 23:43:19"
30167,5713,729,"2006-09-23 22:31:32"
30167,5783,729,"2006-09-20 23:56:37"
30167,5846,732,"2006-09-20 13:56:07"
30167,5857,730,"2006-09-27 00:01:30"
30167,5897,727,"2006-09-20 15:28:54"
30167,6089,732,"2006-09-19 23:21:30"
30167,6123,727,"2006-09-19 23:40:58"
30167,6190,729,"2006-09-20 14:35:32"
30167,6426,729,"2006-09-20 14:40:02"
30167,6427,727,"2006-09-19 23:55:50"
30167,6437,732,"2006-09-21 16:49:40"
30167,6441,730,"2006-09-21 17:18:46"
30167,6475,732,"2006-09-20 16:33:34"
30167,6596,732,"2006-09-20 14:32:33"
30167,6752,763,"2006-09-23 16:31:21"
30167,6759,726,"2006-09-25 19:40:51"
30167,6774,727,"2006-09-20 14:01:37"
30167,6829,731,"2006-09-19 23:27:35"
30167,6840,731,"2006-09-19 23:32:58"
30167,7034,729,"2006-09-23 15:45:06"
30167,7036,726,"2006-09-25 19:46:28"
30167,7042,732,"2006-09-19 23:20:43"
30167,7045,730,"2006-09-21 17:26:07"
30167,7047,732,"2006-09-19 23:33:12"
30167,7049,732,"2006-09-20 00:06:43"
30167,7054,732,"2006-09-19 23:58:24"
30167,7172,731,"2006-09-20 16:38:37"
30167,7206,731,"2006-09-20 14:13:34"
30167,7247,730,"2006-09-25 23:40:08"
30167,7248,730,"2006-09-22 17:45:19"
30167,7249,731,"2006-09-20 14:15:05"
30167,7313,731,"2006-09-19 23:45:25"
30167,7650,731,"2006-09-20 15:46:41"
30167,7887,727,"2006-09-20 15:23:13"
30167,8159,732,"2006-09-20 14:14:31"
30167,8165,731,"2006-09-20 15:31:49"
30167,8245,732,"2006-09-20 14:12:08"
30167,8246,732,"2006-09-19 23:36:35"
30167,8684,729,"2007-01-26 13:29:07"
30167,8688,732,"2006-09-20 15:31:17"
30167,8737,731,"2006-09-19 23:43:13"
30167,8755,732,"2008-02-02 13:45:43"
30167,9323,729,"2006-09-26 12:44:01"
30613,9291,659,"2006-11-25 01:53:15"
30627,6428,807,"2007-01-01 12:46:15"
30627,7042,164,"2007-01-01 12:44:45"
30627,7325,1069,"2007-01-01 12:51:43"
30785,5325,1126,"2006-01-24 12:50:54"
30785,8734,1126,"2006-01-24 12:26:03"
31068,6840,292,"2008-01-12 12:39:54"
31098,4793,63,"2006-04-09 01:25:51"
31175,4549,232,"2006-05-02 01:05:07"
31175,5159,232,"2006-05-22 15:27:52"
31175,5369,232,"2006-05-02 01:07:01"
31175,7260,232,"2006-05-02 01:09:09"
31175,7934,232,"2006-05-02 01:04:34"
31179,6763,763,"2007-09-05 04:36:52"
31179,8254,1058,"2007-09-05 04:28:53"
31179,8772,807,"2007-09-05 04:35:04"
31209,8211,1028,"2006-04-09 18:03:11"
31296,7247,19,"2007-03-04 15:39:28"
31381,5842,684,"2007-03-05 11:56:34"
31449,7755,492,"2008-01-12 05:05:00"
31509,7143,673,"2006-04-11 05:11:03"
31661,7248,863,"2007-03-12 04:48:05"
31784,6278,235,"2007-05-23 13:11:17"
31911,6223,1099,"2006-04-13 07:05:34"
31911,6643,1069,"2006-04-13 07:19:33"
31911,7047,903,"2006-04-13 06:58:23"
32299,7942,886,"2008-01-14 14:30:16"
32357,7964,290,"2007-07-28 08:04:55"
32406,7180,777,"2007-02-04 14:03:11"
32508,4793,309,"2006-02-08 16:09:11"
32538,8772,323,"2006-02-15 02:54:58"
32747,8246,1110,"2006-11-11 16:08:07"
32861,4155,863,"2007-03-20 10:12:54"
32861,4275,586,"2007-03-20 08:00:00"
32861,4355,230,"2007-03-20 10:19:19"
32861,4793,186,"2007-03-20 10:08:12"
32861,4899,863,"2007-03-20 10:09:44"
32861,5254,19,"2007-03-20 07:53:30"
32861,5523,863,"2007-03-20 08:49:50"
32861,5858,863,"2007-03-20 08:43:58"
32861,6428,1096,"2007-03-20 10:15:01"
32861,6654,863,"2007-03-20 07:48:19"
32861,6775,1096,"2007-03-20 08:42:37"
32861,6829,863,"2007-03-20 10:09:20"
32861,7036,863,"2007-03-20 07:53:37"
32861,7038,323,"2007-03-20 07:45:12"
32861,7042,323,"2007-03-20 10:17:32"
32861,7064,402,"2007-03-20 07:39:26"
32861,7142,863,"2007-03-20 08:43:24"
32861,7248,323,"2007-03-20 07:45:34"
32861,8274,359,"2007-03-20 07:46:03"
32861,8900,863,"2007-03-20 10:12:59"
33074,7507,1103,"2007-03-27 18:11:28"
33305,4354,65,"2006-04-20 07:58:24"
33305,5123,63,"2006-04-20 07:59:17"
33305,6763,1009,"2006-04-20 08:02:50"
33305,7309,1009,"2006-04-20 07:59:42"
33305,7942,886,"2006-04-20 07:59:28"
33384,4155,22,"2007-04-28 16:32:36"
33384,4274,310,"2007-07-08 15:37:06"
33384,4275,24,"2007-06-17 17:15:44"
33384,4296,770,"2007-08-31 10:29:40"
33384,4355,682,"2007-06-10 13:59:30"
33384,4551,336,"2007-04-28 19:14:58"
33384,4641,577,"2007-08-12 06:49:29"
33384,4772,682,"2007-05-11 03:19:54"
33384,4793,786,"2007-07-08 15:45:57"
33384,4881,770,"2007-07-07 18:05:50"
33384,4920,28,"2007-04-14 19:36:10"
33384,4921,262,"2007-05-05 06:50:27"
33384,5015,775,"2007-07-02 16:21:49"
33384,5127,828,"2007-07-07 17:40:25"
33384,5254,49,"2007-05-14 14:05:37"
33384,5324,111,"2007-07-02 16:33:22"
33384,5349,310,"2007-07-08 15:24:49"
33384,5350,682,"2007-04-28 14:19:29"
33384,5385,22,"2007-07-02 16:26:55"
33384,5386,770,"2007-04-28 16:18:49"
33384,5688,111,"2007-08-12 07:12:54"
33384,5694,133,"2007-08-12 07:40:23"
33384,5706,111,"2007-07-07 17:59:27"
33384,5775,682,"2007-05-12 12:36:49"
33384,5784,784,"2007-07-02 16:17:12"
33384,5845,111,"2007-05-11 03:58:48"
33384,5846,286,"2007-07-07 17:31:10"
33384,5904,133,"2007-04-28 17:44:33"
33384,6058,989,"2007-05-14 14:06:22"
33384,6231,239,"2007-07-07 17:14:11"
33384,6273,262,"2007-05-05 06:45:25"
33384,6392,111,"2007-04-28 16:33:20"
33384,6423,23,"2007-06-23 09:53:21"
33384,6425,784,"2007-07-07 17:48:02"
33384,6426,1028,"2007-05-11 06:58:41"
33384,6439,770,"2007-06-23 15:45:20"
33384,6453,24,"2007-06-17 17:15:36"
33384,6766,828,"2007-06-19 18:13:02"
33384,6768,263,"2007-05-05 06:30:35"
33384,6777,770,"2007-08-31 10:29:46"
33384,6778,310,"2007-07-08 15:37:34"
33384,7051,775,"2007-05-12 12:04:31"
33384,7180,57,"2007-07-19 06:36:38"
33384,7212,682,"2007-06-08 16:59:56"
33384,7247,1128,"2007-06-23 09:47:00"
33384,7248,57,"2007-04-28 18:09:25"
33384,7261,310,"2007-07-08 15:39:40"
33384,7317,111,"2007-04-28 17:41:58"
33384,7322,503,"2007-07-07 17:30:25"
33384,7627,903,"2007-05-11 03:42:41"
33384,7852,22,"2007-04-28 17:07:07"
33384,7934,49,"2007-05-14 14:05:51"
33384,7942,77,"2007-06-23 09:33:47"
33384,8159,24,"2007-06-17 17:14:33"
33384,8171,770,"2007-04-28 15:13:05"
33384,8234,22,"2007-05-12 08:20:07"
33384,8248,1117,"2007-04-28 19:06:08"
33384,8254,903,"2007-08-05 15:14:39"
33384,8263,133,"2007-04-28 20:57:27"
33384,8267,775,"2007-07-02 16:29:01"
33384,8791,111,"2007-07-07 18:19:14"
33384,8900,22,"2007-04-28 16:32:21"
33384,8983,828,"2007-04-28 17:50:03"
33384,9125,659,"2007-06-17 16:30:37"
33460,5959,505,"2006-01-12 15:03:38"
33460,6644,505,"2006-01-12 15:18:11"
33460,6844,505,"2006-01-12 15:24:42"
33460,7753,505,"2006-01-12 15:21:34"
33477,6372,978,"2007-03-15 13:19:56"
33518,4214,64,"2006-04-20 13:26:38"
33780,6278,763,"2006-08-11 20:35:01"
33780,6840,715,"2006-08-09 15:25:09"
33891,6643,1069,"2007-03-15 09:40:15"
34295,9130,350,"2006-02-03 10:10:05"
34329,4682,177,"2006-01-26 10:38:25"
34420,8684,978,"2008-05-19 18:08:15"
34671,4275,1075,"2008-04-24 00:28:08"
34671,4354,1075,"2008-04-24 00:27:46"
34671,5368,802,"2008-06-03 23:27:20"
34671,6453,1075,"2008-04-24 00:28:05"
34671,8159,1075,"2008-04-24 00:27:45"
34680,6840,849,"2006-05-04 01:24:32"
34680,7248,995,"2006-05-04 01:18:38"
34704,7309,1085,"2006-04-25 04:32:44"
34745,4354,244,"2008-03-26 00:39:06"
34745,4681,113,"2007-05-18 02:48:40"
34745,4780,780,"2007-05-18 02:16:08"
34745,4793,754,"2007-01-27 14:01:49"
34745,4954,631,"2008-07-17 06:25:50"
34745,5016,795,"2007-05-18 02:31:01"
34745,5123,844,"2007-05-18 02:26:42"
34745,5283,881,"2007-05-25 04:27:50"
34745,5349,844,"2007-05-18 02:26:40"
34745,5369,749,"2007-01-28 08:49:45"
34745,5784,1044,"2007-05-18 02:26:38"
34745,6057,170,"2008-01-03 09:13:35"
34745,6778,844,"2007-05-18 02:26:37"
34745,6834,749,"2008-01-07 06:36:30"
34745,7248,760,"2007-01-28 08:39:42"
34745,7261,1007,"2008-07-23 08:29:22"
34745,7934,989,"2007-05-18 02:39:39"
34745,8171,1127,"2007-07-14 04:45:56"
34745,8204,244,"2007-10-20 10:23:40"
34745,8214,877,"2007-06-20 03:38:00"
34745,8216,905,"2007-08-16 08:44:42"
34796,5805,336,"2006-04-25 14:50:15"
34900,4785,824,"2006-05-01 04:20:15"
34900,5533,489,"2006-05-01 04:22:07"
34958,4793,193,"2006-04-26 09:27:15"
34958,6237,421,"2006-04-26 09:53:12"
34958,7270,793,"2006-04-29 13:50:32"
35064,8082,829,"2006-05-01 20:10:07"
35543,6454,523,"2006-04-29 20:32:02"
35821,8777,431,"2008-02-13 21:38:36"
36063,8726,388,"2006-05-02 05:03:44"
36151,4214,327,"2008-01-30 09:26:17"
36151,4785,887,"2008-01-30 09:40:45"
36151,4793,785,"2008-01-30 09:25:00"
36151,5123,64,"2008-01-30 10:11:20"
36151,6270,785,"2008-01-30 09:25:11"
36538,8693,125,"2006-08-21 10:54:45"
36553,5350,778,"2007-02-22 00:08:14"
36784,4954,1125,"2006-11-04 16:49:37"
36784,5159,460,"2006-10-24 12:34:19"
36784,5294,327,"2007-12-31 20:56:50"
36784,5890,134,"2006-08-30 12:47:48"
36784,6425,327,"2007-12-31 20:57:25"
36784,6643,460,"2006-10-24 12:34:32"
36784,7047,134,"2006-08-30 11:51:55"
36784,7211,277,"2007-04-09 09:59:06"
36784,7260,460,"2006-10-24 12:34:04"
36784,7325,460,"2006-10-24 12:35:28"
36784,7964,290,"2008-04-28 06:46:21"
36784,8204,327,"2007-12-31 20:54:26"
36784,8263,134,"2006-08-30 12:42:27"
36784,8267,134,"2006-08-30 11:51:02"
36784,8282,460,"2006-10-24 12:34:24"
36784,8777,34,"2006-11-07 16:19:46"
36784,8826,34,"2006-11-07 16:19:32"
36802,7180,417,"2007-05-16 19:20:57"
36879,6231,952,"2008-05-28 11:15:30"
36879,6266,847,"2008-07-04 20:53:06"
36988,6428,784,"2006-01-22 12:56:53"
36988,8246,905,"2006-01-22 12:58:07"
37216,5890,1047,"2006-05-09 21:31:02"
37216,6373,795,"2006-05-09 21:20:43"
37216,6768,262,"2006-05-09 22:02:41"
37216,8772,756,"2006-05-09 21:41:57"
37419,5855,806,"2006-05-05 17:19:35"
37419,6089,416,"2006-07-18 17:02:55"
37419,7247,1128,"2006-07-18 23:21:30"
37419,7322,503,"2006-02-18 15:35:55"
37419,7763,763,"2006-01-14 01:24:48"
37419,8246,1110,"2006-02-18 15:39:27"
37419,8315,582,"2006-02-24 21:35:27"
37454,7147,863,"2008-07-01 18:03:37"
37454,8698,689,"2008-08-03 17:07:09"
37657,4793,785,"2006-05-11 13:11:09"
37698,4214,64,"2006-05-11 21:46:31"
37698,4252,255,"2006-05-11 21:59:11"
37698,4626,417,"2006-05-11 21:58:38"
37698,4785,824,"2006-05-12 09:01:11"
37698,4793,785,"2006-05-12 09:08:49"
37698,4870,268,"2006-05-12 09:09:03"
37698,4917,323,"2006-05-12 09:10:47"
37698,5171,268,"2006-05-11 21:58:08"
37698,5282,154,"2006-05-12 09:01:24"
37698,5349,309,"2006-05-11 21:57:54"
37698,5350,419,"2006-05-11 21:45:46"
37698,5572,315,"2006-05-11 21:45:37"
37698,5890,268,"2006-05-11 22:45:08"
37698,5959,1085,"2006-05-12 08:52:41"
37698,6089,416,"2006-05-12 09:09:13"
37698,6270,785,"2006-05-12 09:12:14"
37698,6428,784,"2006-05-11 22:42:16"
37698,7034,996,"2006-05-11 22:45:19"
37698,7248,995,"2006-05-12 08:59:46"
37698,7763,1013,"2006-05-11 22:35:11"
37698,7815,315,"2006-05-12 09:05:21"
37698,7934,232,"2006-05-11 22:42:22"
37698,8171,1128,"2006-05-12 09:09:30"
37698,8768,576,"2006-05-12 09:01:22"
37698,8772,159,"2006-05-12 09:00:15"
37698,8777,431,"2006-05-11 22:25:45"
37762,5732,178,"2006-04-20 15:08:52"
37782,4214,371,"2006-05-12 12:01:09"
37782,5204,1102,"2006-05-16 11:06:34"
37782,6777,978,"2006-05-12 12:18:54"
38111,6600,1111,"2007-04-02 18:22:27"
38121,4785,1028,"2006-05-14 15:47:43"
38298,8267,1072,"2007-04-12 04:51:23"
38396,4214,417,"2008-02-05 18:48:10"
38396,4793,186,"2008-02-05 18:46:34"
38527,7320,807,"2006-01-20 23:38:03"
38662,4780,326,"2007-03-27 12:08:05"
38662,6428,784,"2007-06-05 13:45:45"
38662,6752,862,"2006-05-05 14:10:00"
38662,7934,989,"2007-06-11 07:38:30"
38662,8171,1128,"2006-01-12 14:36:46"
38662,8207,780,"2007-09-23 13:54:11"
38662,8983,961,"2008-02-19 14:05:25"
38726,4874,675,"2007-05-21 17:03:21"
38726,7753,847,"2008-11-01 19:55:13"
38726,8666,675,"2007-04-09 12:50:49"
38740,4683,720,"2006-06-13 11:39:50"
38848,4781,887,"2006-01-19 22:28:15"
38848,5407,45,"2006-01-19 22:27:09"
38848,5694,75,"2006-01-20 10:33:04"
38875,6116,612,"2006-10-06 13:43:15"
38882,4723,455,"2008-02-07 20:09:42"
38927,6121,849,"2007-02-04 18:25:28"
38927,7247,849,"2007-02-04 18:19:22"
38928,8737,731,"2006-11-13 23:42:47"
38960,7938,171,"2008-03-20 15:36:51"
39065,4157,182,"2006-11-10 22:05:11"
39065,4549,829,"2006-11-10 21:45:54"
39065,4723,829,"2006-11-10 21:55:02"
39065,4793,278,"2006-11-10 22:10:52"
39065,5041,909,"2006-11-10 21:45:37"
39065,5127,909,"2006-11-10 21:49:28"
39065,5203,829,"2006-11-10 21:57:12"
39065,6089,829,"2006-11-10 21:56:26"
39065,6261,229,"2006-11-10 21:42:24"
39065,6278,1116,"2006-11-10 21:48:30"
39065,6770,829,"2006-11-10 21:51:52"
39065,6829,278,"2006-11-10 21:52:47"
39065,7034,829,"2006-11-10 21:46:42"
39065,7248,829,"2006-11-10 21:50:03"
39065,8082,829,"2006-11-10 21:45:58"
39065,8207,368,"2006-12-05 12:23:33"
39104,6270,309,"2006-05-20 16:50:06"
39316,8688,732,"2007-06-18 10:20:19"
39677,5520,118,"2006-10-06 11:00:10"
39677,6763,910,"2007-02-23 20:50:29"
39799,8734,1126,"2006-06-01 11:22:49"
39812,7143,998,"2008-11-01 18:53:25"
39935,5720,431,"2007-05-13 22:16:07"
39935,7753,877,"2007-05-19 21:48:18"
39935,8777,431,"2007-05-19 21:55:33"
40209,5942,515,"2006-03-13 20:56:18"
40344,5846,323,"2006-05-28 04:29:38"
40344,7260,232,"2006-05-28 01:35:16"
40344,7934,988,"2006-05-28 01:34:29"
40344,8772,323,"2006-05-28 01:33:48"
40737,7903,185,"2006-01-14 13:01:24"
40895,6763,631,"2008-10-31 07:11:45"
40930,5890,387,"2008-03-01 15:08:16"
40930,6270,387,"2008-03-26 07:03:41"
40930,7038,1091,"2008-03-01 15:01:54"
41002,7270,793,"2006-05-31 04:20:56"
41130,4296,770,"2008-01-02 21:25:59"
41130,4641,770,"2008-01-02 21:17:25"
41130,5159,1067,"2006-01-14 22:46:41"
41130,5386,770,"2008-01-02 21:26:20"
41130,5775,573,"2006-01-14 22:30:51"
41130,6439,770,"2008-01-02 21:19:51"
41130,6643,1067,"2006-01-14 22:26:40"
41130,6644,680,"2006-01-14 22:54:21"
41130,6777,770,"2008-01-02 21:26:03"
41130,7247,1127,"2006-01-14 22:14:34"
41130,7877,1127,"2006-01-14 23:00:58"
41130,8171,1127,"2006-01-14 22:15:05"
41130,8282,1067,"2006-01-14 22:30:47"
41178,5783,521,"2006-01-18 20:09:36"
41587,7036,230,"2006-07-04 16:23:26"
41622,7903,185,"2008-03-26 18:34:30"
41688,8254,469,"2006-05-21 07:54:34"
41726,4785,1028,"2006-08-20 12:51:57"
41740,5805,380,"2008-06-02 06:42:04"
41829,7755,623,"2006-02-04 12:43:54"
42138,7172,1013,"2006-06-06 22:23:31"
42500,6763,1085,"2007-09-19 15:10:18"
42500,7309,1085,"2007-09-19 15:01:04"
42698,8211,220,"2007-04-22 09:22:45"
43113,4132,1121,"2007-11-04 07:18:53"
43113,4148,331,"2007-11-04 15:24:01"
43113,5013,1121,"2007-11-04 08:25:12"
43113,5325,1121,"2007-11-04 07:45:16"
43113,5386,770,"2007-11-04 08:24:04"
43113,6439,770,"2007-11-04 15:20:42"
43113,7755,377,"2008-07-12 23:19:18"
43189,5381,927,"2007-04-24 07:08:23"
43189,6504,927,"2007-04-24 07:10:02"
43205,5350,995,"2006-06-10 09:10:05"
43501,4723,455,"2006-06-11 12:13:16"
43527,4681,374,"2008-02-29 13:45:04"
43603,4780,331,"2006-06-26 08:57:30"
43603,4989,79,"2006-06-11 19:45:53"
43603,8214,505,"2006-06-11 18:53:23"
43699,4989,360,"2006-08-23 20:38:23"
43699,5350,778,"2006-08-23 20:35:12"
43699,7050,778,"2006-08-23 20:35:17"
43699,7815,315,"2006-08-16 19:29:43"
43792,4609,19,"2006-04-11 21:27:28"
43792,5254,987,"2006-02-20 07:49:27"
43792,6426,1028,"2006-02-20 08:02:27"
43792,7325,664,"2006-02-20 08:09:08"
43792,7934,987,"2006-02-20 07:51:08"
43867,6774,903,"2008-11-06 09:57:13"
43948,7322,992,"2006-06-16 12:16:07"
44049,5572,978,"2008-05-31 08:48:45"
44049,7248,763,"2008-05-31 08:40:06"
44049,7258,312,"2008-05-31 09:01:03"
44049,8772,1054,"2008-05-31 08:32:17"
44404,6844,141,"2008-11-07 16:24:28"
44485,7507,935,"2006-06-17 09:22:52"
44572,8755,732,"2008-11-08 06:17:16"
44697,8772,159,"2007-05-01 15:01:11"
45049,8937,515,"2007-10-15 11:10:35"
45070,6659,178,"2006-07-21 07:40:33"
45129,5351,776,"2007-03-21 08:23:20"
45129,5723,776,"2007-04-30 13:56:13"
45129,6665,776,"2008-07-28 09:08:37"
45190,5254,988,"2006-06-20 18:35:07"
45190,6270,785,"2006-06-20 18:34:56"
45190,6426,1028,"2006-06-26 06:23:46"
45190,7934,232,"2006-06-20 18:33:55"
45190,7964,988,"2006-06-21 12:36:22"
45190,8731,863,"2006-06-21 07:28:26"
45190,8772,756,"2006-06-26 07:05:22"
45257,5283,887,"2006-05-06 20:31:49"
45290,8171,1128,"2007-06-25 06:53:45"
45656,5254,232,"2006-06-22 18:24:15"
45656,7934,232,"2006-06-22 18:22:44"
45805,7325,1069,"2008-10-12 02:40:06"
45987,5735,818,"2006-02-15 18:25:02"
45987,8214,827,"2006-01-09 20:04:08"
45987,8246,763,"2006-01-09 20:06:52"
45987,8777,431,"2006-02-15 17:54:25"
46033,7049,296,"2006-02-06 10:13:19"
46085,4780,763,"2006-01-19 13:33:20"
46085,4810,296,"2006-01-19 13:32:53"
46085,6119,763,"2006-01-19 13:33:54"
46085,6278,763,"2006-01-19 13:34:08"
46085,6600,640,"2006-01-19 20:24:05"
46085,7045,763,"2006-01-19 13:34:23"
46085,7258,1054,"2006-02-12 07:23:03"
46085,8246,640,"2006-01-19 20:24:44"
46116,6428,29,"2006-06-26 19:52:21"
46127,5482,26,"2007-05-08 20:39:27"
46335,4275,155,"2007-05-11 20:03:25"
46335,7247,1128,"2007-05-12 15:42:56"
46335,8171,1128,"2007-05-12 15:42:48"
46353,4214,763,"2007-07-21 07:08:27"
46353,8211,1028,"2007-02-03 13:03:57"
46369,8082,863,"2008-11-11 23:09:50"
46375,8159,1128,"2007-05-08 16:58:00"
46586,5364,264,"2006-06-30 10:05:12"
46586,5775,151,"2006-06-30 10:15:52"
46655,5386,877,"2006-03-26 21:47:31"
46804,6270,785,"2008-11-13 03:29:03"
46804,7309,631,"2008-11-13 03:46:35"
46840,6169,202,"2006-05-30 18:34:29"
46940,8171,350,"2007-05-11 07:22:12"
46959,8111,1054,"2006-09-11 05:00:22"
46959,8772,285,"2007-05-03 07:33:20"
46959,8826,1054,"2006-09-11 04:59:24"
47249,4064,874,"2008-04-05 15:26:47"
47249,5057,874,"2008-04-05 15:22:52"
47384,8281,857,"2006-02-11 19:32:21"
47438,8734,1126,"2006-07-04 18:28:59"
47448,4057,180,"2006-07-19 18:49:20"
47448,4148,331,"2006-07-04 09:35:49"
47448,4551,849,"2006-07-10 12:02:54"
47448,4609,631,"2008-09-14 15:10:45"
47448,4781,45,"2006-07-05 20:35:31"
47448,4785,1028,"2006-07-03 15:44:59"
47448,4870,849,"2006-07-03 15:06:10"
47448,4882,849,"2006-11-27 10:31:16"
47448,5059,180,"2008-02-07 12:27:54"
47448,5159,1069,"2008-12-17 18:14:33"
47448,5199,691,"2007-06-24 15:06:10"
47448,5283,861,"2008-11-30 17:47:47"
47448,5293,849,"2006-07-03 15:29:45"
47448,5350,778,"2007-10-21 16:33:00"
47448,5416,339,"2008-01-14 16:03:58"
47448,5520,118,"2006-07-04 00:48:19"
47448,5533,849,"2006-07-10 15:24:16"
47448,5805,336,"2006-07-25 08:57:26"
47448,6089,227,"2008-12-17 17:04:42"
47448,6190,223,"2006-07-04 10:28:13"
47448,6237,421,"2006-07-26 14:57:51"
47448,6428,435,"2008-01-29 16:44:20"
47448,6643,1069,"2006-07-23 16:19:03"
47448,6757,339,"2008-10-06 16:21:29"
47448,7247,1128,"2006-07-03 16:21:08"
47448,7325,1106,"2008-03-24 19:12:41"
47448,7763,503,"2006-07-05 21:00:37"
47448,7920,1022,"2006-10-24 18:21:49"
47448,8171,1128,"2006-07-03 16:21:41"
47448,8214,827,"2006-08-08 11:37:28"
47448,8772,159,"2008-12-17 16:04:52"
47448,8869,339,"2009-01-04 18:58:49"
47711,7320,792,"2006-07-04 10:36:44"
48054,6123,727,"2007-03-05 15:11:28"
48337,4870,498,"2008-12-01 02:02:38"
48337,5254,232,"2008-12-01 02:06:27"
48337,6597,1050,"2008-12-01 02:03:01"
48337,8281,498,"2008-12-01 02:02:28"
48337,8772,691,"2008-12-01 02:07:09"
48454,5846,877,"2006-02-03 08:42:13"
48487,4882,995,"2008-11-17 16:04:51"
48600,4793,785,"2006-07-10 14:34:58"
48600,6270,785,"2006-07-10 14:34:44"
48621,5349,1104,"2007-07-24 18:38:18"
48621,6759,1072,"2006-06-19 18:09:19"
48717,4067,1104,"2006-12-09 22:37:08"
48717,4148,140,"2006-10-23 17:15:32"
48717,4354,397,"2006-10-23 17:14:12"
48717,4551,788,"2006-10-23 16:56:13"
48717,4917,1096,"2006-09-18 14:13:54"
48717,4999,261,"2006-10-23 17:35:42"
48717,5041,663,"2007-02-19 20:09:16"
48717,5169,215,"2006-10-23 16:21:39"
48717,5349,45,"2006-09-16 13:23:40"
48717,5386,505,"2006-09-20 13:06:32"
48717,5477,116,"2007-02-19 20:11:33"
48717,5576,719,"2006-09-16 13:04:54"
48717,5775,304,"2006-10-23 16:48:20"
48717,5890,469,"2006-09-18 14:14:02"
48717,6058,285,"2006-10-23 17:14:41"
48717,6437,97,"2006-10-23 17:16:02"
48717,6643,1054,"2006-10-23 16:54:02"
48717,6778,309,"2006-10-23 15:08:12"
48717,7180,643,"2006-09-16 13:06:10"
48717,7309,575,"2006-09-16 13:22:41"
48717,7325,1072,"2006-10-23 16:30:03"
48717,7755,492,"2006-09-18 14:08:29"
48717,7939,64,"2006-10-23 16:52:52"
48717,8082,421,"2006-10-23 16:25:31"
48717,8107,377,"2006-09-18 13:57:45"
48717,8135,165,"2006-10-18 15:48:47"
48717,8157,573,"2007-02-19 20:10:56"
48717,8211,550,"2006-09-18 14:10:48"
48717,8249,371,"2007-02-19 20:20:48"
48717,8274,1032,"2006-10-18 15:42:21"
48743,6600,938,"2006-07-10 19:13:53"
48890,4899,439,"2008-03-18 02:14:26"
49066,5123,186,"2008-11-22 15:37:27"
49265,4793,785,"2007-05-21 12:00:26"
49265,5293,1024,"2007-05-21 12:15:00"
49265,5364,264,"2007-05-21 11:38:40"
49265,5890,603,"2007-05-21 12:06:21"
49265,7942,153,"2007-05-21 11:34:05"
49383,8652,929,"2006-01-19 14:32:37"
49527,7877,1128,"2007-05-22 17:43:33"
49882,4057,180,"2007-08-13 12:42:14"
49882,4214,371,"2008-07-17 19:52:57"
49882,4354,887,"2007-08-10 13:04:10"
49882,4882,732,"2007-07-20 19:59:37"
49882,4899,1028,"2007-08-14 20:09:38"
49882,5016,795,"2007-07-18 16:06:24"
49882,5159,232,"2008-08-11 18:59:00"
49882,5254,232,"2008-06-17 17:58:38"
49882,5283,887,"2008-06-17 17:56:38"
49882,5350,778,"2007-07-10 18:19:18"
49882,5386,877,"2007-08-07 13:28:54"
49882,5407,639,"2007-08-10 13:00:27"
49882,5736,1106,"2007-07-16 19:23:52"
49882,5775,573,"2008-06-17 18:30:55"
49882,5890,415,"2007-06-22 19:38:52"
49882,5959,1085,"2008-06-17 18:32:53"
49882,6056,450,"2008-06-17 18:35:44"
49882,6151,44,"2008-09-10 06:48:59"
49882,6231,952,"2007-05-31 07:20:37"
49882,6423,232,"2008-08-01 06:36:49"
49882,6426,887,"2008-06-17 18:09:20"
49882,6428,784,"2008-08-08 22:18:17"
49882,6454,959,"2007-07-04 11:42:18"
49882,6597,383,"2007-07-04 11:41:50"
49882,6643,1067,"2007-07-31 17:28:48"
49882,6654,883,"2007-07-31 17:28:24"
49882,6839,824,"2008-06-17 18:34:41"
49882,7204,855,"2007-08-10 13:02:14"
49882,7322,503,"2007-07-18 16:14:07"
49882,7753,505,"2007-07-05 20:05:38"
49882,7854,197,"2007-07-18 16:09:37"
49882,7934,704,"2007-06-29 16:43:50"
49882,7942,420,"2007-07-16 19:21:13"
49882,8282,1069,"2008-08-15 14:08:47"
49882,8731,374,"2007-07-16 19:24:09"
49882,8777,1047,"2008-06-17 17:36:52"
50049,4651,663,"2008-03-25 07:50:42"
50543,8666,312,"2008-02-10 17:25:38"
50606,4723,978,"2008-11-29 14:15:54"
50606,5127,828,"2008-11-21 11:51:03"
50733,4297,599,"2009-01-02 20:50:45"
50733,5127,599,"2009-01-02 20:48:53"
50733,6119,935,"2009-01-02 20:47:42"
50733,6654,599,"2008-12-14 20:39:32"
50733,9113,599,"2009-01-02 20:49:07"
50733,9406,599,"2008-11-25 07:30:08"
50846,4785,1028,"2008-12-27 15:55:50"
